id,target,standard_error,avg_sent_length,subtree_per_sent,subtree_len,subtree_len_by_num,node_types,left_dep,right_dep,total_dep,left_dep_dist,right_dep_dist,dep_dist,pron_ratio,perf_verbs,WRB,DT,JJ,NNS,VBD,IN,NN,PRP,RB,VBN,RP,CC,WDT,VBG,NNP,TO,VB,MD,PRP$,VBP,EX,VBZ,PDT,JJR,NNPS,WP,POS,RBR,RBS,JJS,WP$,'',unique_tags,unique_deps,avg_word_freq,lexical_diversity,lexdiv_wordfreq,Outdoors,Family,Science,Nature,War
0684bb254,0.10280278,0.501281485,9.529411764705882,27.0,3.5098039215686274,94.76470588235294,0.1875,2.25,0.8269230769230769,1.5384615384615385,1.523076923076923,2.9125,2.2896551724137932,0.6551724137931034,0.08695652173913043,1.0,13,6.0,3.0,12.0,13,25,11.0,10.0,3.0,0.0,1.0,0.0,5.0,9.0,3.0,5.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.058823529411764,8.176470588235293,0.0012193388461538457,0.6025641025641025,0.0007347298175542403,0.05951345358360858,0.6588012938637593,0.1655417042725977,0.05797175305247976,0.05817179522755474
0ae484f14,0.048205653,0.4894423570000001,9.192307692307692,26.923076923076923,3.552857142857143,95.65384615384616,0.14516129032258066,2.084507042253521,0.7887323943661971,1.4366197183098592,1.7843137254901962,3.315315315315315,2.5821596244131455,0.40476190476190477,0.0,2.0,25,7.0,6.0,28.0,22,25,16.0,5.0,0.0,1.0,3.0,1.0,1.0,22.0,8.0,11.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.269230769230769,6.769230769230769,0.0010098476404494384,0.6966292134831461,0.0007034893675041032,0.5664568053925214,0.06179882721067735,0.06056973457097384,0.25000673797939227,0.061167894846435054
e4438a351,0.975200134,0.5482983020000001,11.736842105263158,36.473684210526315,3.675324675324675,134.05263157894737,0.1282051282051282,2.7551020408163267,1.0816326530612246,1.9183673469387754,1.5517241379310345,3.5213675213675213,2.6813725490196076,0.4634146341463415,0.04,0.0,20,14.0,5.0,21.0,27,31,11.0,12.0,1.0,1.0,9.0,0.0,4.0,13.0,6.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.210526315789474,8.631578947368421,0.0007503426391752576,0.6907216494845361,0.000518277905409714,0.8196678786207129,0.04590803787717676,0.044554339441902235,0.044969119519111964,0.04490062454109621
45f01d4f7,0.227889548,0.488942456,14.705882352941176,46.94117647058823,3.5852130325814535,168.2941176470588,0.11764705882352941,3.0833333333333335,1.15,2.1166666666666667,2.160377358490566,4.031496062992126,3.180257510729614,0.5142857142857142,0.08823529411764706,1.0,21,16.0,13.0,24.0,17,20,18.0,14.0,3.0,2.0,11.0,2.0,0.0,13.0,4.0,8.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.588235294117647,9.705882352941176,0.0006867246820754717,0.7264150943396226,0.0004988471747152011,0.04742660251857798,0.597697267655188,0.04635032284173234,0.2596116333457689,0.048914173638732746
2dd95c781,-0.68131055,0.516959362,14.529411764705882,45.470588235294116,3.8421733505821476,174.7058823529412,0.15384615384615385,3.5090909090909093,1.0727272727272728,2.290909090909091,2.196261682242991,3.0569105691056913,2.6565217391304348,0.20833333333333334,0.0,3.0,26,7.0,27.0,19.0,9,23,9.0,8.0,0.0,0.0,15.0,0.0,1.0,11.0,2.0,11.0,6.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.764705882352942,9.705882352941176,0.0005926248598130843,0.6915887850467289,0.000409852706786619,0.6419382047197251,0.0479800445673735,0.0461045629123936,0.21765652949672315,0.04632065830378478
1952e3237,0.041924427,0.477436752,15.333333333333334,50.5,3.98019801980198,201.0,0.21621621621621623,2.5476190476190474,0.8809523809523809,1.7142857142857142,1.8421052631578947,3.2083333333333335,2.604651162790698,0.06896551724137931,0.09090909090909091,3.0,17,7.0,12.0,18.0,17,24,10.0,10.0,2.0,1.0,9.0,0.0,3.0,6.0,4.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.916666666666666,12.666666666666666,0.001129015011111111,0.7,0.0007903105077777777,0.050070529279417575,0.38437215583840645,0.052161778207820655,0.04992301705787024,0.46347251961648506
cd4dc91f6,0.202274188,0.496067058,14.058823529411764,39.88235294117647,3.5309734513274336,140.8235294117647,0.1388888888888889,3.75,0.9583333333333334,2.3541666666666665,2.3916666666666666,3.1176470588235294,2.725225225225225,0.25,0.10714285714285714,3.0,29,18.0,14.0,18.0,17,24,11.0,22.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,11.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.647058823529411,9.058823529411764,0.0007923963949152544,0.6694915254237288,0.0005305026711720771,0.2967727848271402,0.04710871135355431,0.04566173197602025,0.5632677196138172,0.04718905222946822
69b153a1b,0.913525851,0.575202062,17.583333333333332,59.25,4.623066104078762,273.9166666666667,0.15555555555555556,3.3333333333333335,1.0,2.1666666666666665,2.0104166666666665,3.4466019417475726,2.7537688442211055,0.32142857142857145,0.25,2.0,13,17.0,17.0,0.0,20,27,7.0,19.0,7.0,0.0,11.0,1.0,3.0,0.0,3.0,9.0,3.0,3.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,12.333333333333334,0.001340769916666667,0.6166666666666667,0.0008268081152777779,0.04975514891582528,0.7999713825025798,0.04968255420575308,0.04960515555960699,0.050985758816234884
314809a6c,-0.569187796,0.47498236,18.0,63.90909090909091,4.46230440967283,285.18181818181813,0.12903225806451613,3.230769230769231,1.0256410256410255,2.128205128205128,1.9891304347826086,3.736842105263158,2.877005347593583,0.08571428571428572,0.25,1.0,24,13.0,22.0,12.0,25,25,7.0,11.0,5.0,0.0,4.0,0.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.090909090909092,10.727272727272727,0.0008313465714285716,0.6190476190476191,0.0005146431156462586,0.051542945047438456,0.5772380510729809,0.2630913003765025,0.052004626427092124,0.05612307707598599
634c43abf,1.190328647,0.551830405,12.555555555555555,39.77777777777778,3.903631284916201,155.27777777777777,0.12244897959183673,2.314814814814815,0.8333333333333334,1.5740740740740742,1.9339622641509433,3.6372549019607843,2.769230769230769,0.6363636363636364,0.0,3.0,15,12.0,10.0,22.0,21,32,17.0,12.0,0.0,1.0,7.0,0.0,1.0,12.0,6.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.61111111111111,9.11111111111111,0.0011177950476190478,0.780952380952381,0.0008729447038548754,0.04295394663469775,0.8291686951791061,0.04211122930319441,0.04255206930612082,0.04321405957688093
3a54cfc98,0.568668511,0.536743095,17.307692307692307,55.15384615384615,3.789400278940028,209.0,0.17142857142857143,3.4468085106382977,0.9361702127659575,2.1914893617021276,2.287037037037037,3.8846153846153846,3.0707547169811322,0.53125,0.07407407407407407,2.0,29,11.0,7.0,20.0,21,36,16.0,15.0,2.0,1.0,6.0,1.0,5.0,6.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,11.153846153846153,0.0005363252,0.7523809523809524,0.00040352086476190476,0.689414654085633,0.16227313844781374,0.04872587980319878,0.0503132477526838,0.04927307991067087
c5c0d7b08,-0.81034806,0.475654069,13.0,41.0,3.6226685796269726,148.52941176470588,0.1320754716981132,2.380952380952381,0.6666666666666666,1.5238095238095237,2.3628318584070795,2.934065934065934,2.6176470588235294,0.5,0.029411764705882353,0.0,21,10.0,2.0,21.0,17,33,20.0,3.0,1.0,3.0,2.0,1.0,5.0,9.0,4.0,8.0,3.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,9.705882352941176,9.058823529411764,0.0011992951648351646,0.6703296703296703,0.0008039231324719234,0.6343709036743911,0.05731521966952173,0.05572203510030377,0.19648112902998244,0.056110712525800896
0103162f0,0.3562985870000001,0.519363452,7.735294117647059,18.91176470588235,3.146189735614308,59.49999999999999,0.13793103448275862,3.026666666666667,1.08,2.0533333333333332,1.8073394495412844,2.716666666666667,2.2838427947598254,0.45161290322580644,0.0,0.0,18,11.0,3.0,21.0,20,24,22.0,18.0,1.0,3.0,3.0,0.0,5.0,16.0,2.0,14.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.382352941176471,6.147058823529412,0.0013614948411214954,0.6448598130841121,0.0008779733087605904,0.36360393608354424,0.04909829464030222,0.05365683654241457,0.4852588380754724,0.04838209465826666
a8a7fcc01,0.741025678,0.5444372160000001,9.052631578947368,23.789473684210527,3.769911504424779,89.6842105263158,0.16216216216216217,3.090909090909091,1.0909090909090908,2.090909090909091,1.8243243243243243,2.9367088607594938,2.3986928104575163,1.1875,0.0,0.0,13,10.0,6.0,22.0,15,12,15.0,20.0,0.0,1.0,7.0,0.0,6.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.7894736842105265,7.473684210526316,0.000708593380952381,0.6309523809523809,0.00044708868083900225,0.7319602068221743,0.052937379270601645,0.05169694920372078,0.11082989013927912,0.05257557456422419
9c5846f9b,-0.995472072,0.468563527,6.878787878787879,16.242424242424242,3.5205223880597014,57.18181818181818,0.125,2.8493150684931505,0.9863013698630136,1.917808219178082,1.59375,2.795918367346939,2.2010309278350517,0.5588235294117647,0.03333333333333333,0.0,22,5.0,10.0,2.0,13,28,13.0,9.0,1.0,0.0,6.0,0.0,0.0,16.0,0.0,12.0,3.0,8.0,11.0,0.0,11.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.848484848484849,6.03030303030303,0.000543835908695652,0.782608695652174,0.000425610711153119,0.7593651030085696,0.0612479476714448,0.05901610020272407,0.060687690360542,0.059683158756719555
3f4b5b5c9,-0.123531157,0.457156055,21.1,93.6,4.855769230769231,454.5,0.1956521739130435,2.239130434782609,0.8478260869565217,1.5434782608695652,2.247311827956989,3.6203703703703702,2.985074626865672,0.13333333333333333,0.1388888888888889,5.0,19,16.0,19.0,0.0,23,28,6.0,9.0,5.0,0.0,3.0,6.0,7.0,0.0,4.0,7.0,1.0,2.0,8.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.0,0.0009467854297520661,0.6446280991735537,0.0006103244919062905,0.043679020678957306,0.520571955245555,0.3475622241203823,0.04411813114941461,0.044068668805690964
5cbcd3d07,0.807642987,0.532751409,11.11111111111111,32.55555555555556,3.57679180887372,116.44444444444444,0.12244897959183673,2.1636363636363636,0.8181818181818182,1.490909090909091,1.776470588235294,3.350515463917526,2.6153846153846154,0.047619047619047616,0.0,2.0,10,12.0,15.0,17.0,16,18,25.0,11.0,0.0,1.0,9.0,0.0,1.0,1.0,6.0,13.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666,8.166666666666666,0.0010044211684210524,0.7263157894736842,0.0007295269539058171,0.05477622384618814,0.7817819780405146,0.05369680319722351,0.05505839173990158,0.054686603176172105
8c7fde315,0.106256152,0.458225605,9.84,27.64,3.6888567293777133,101.96,0.0975609756097561,2.5671641791044775,0.9850746268656716,1.7761194029850746,1.613861386138614,3.575,2.678733031674208,0.65625,0.0,0.0,16,7.0,3.0,20.0,16,39,15.0,15.0,1.0,1.0,9.0,0.0,4.0,8.0,3.0,18.0,3.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.32,7.56,0.0005911180188679247,0.6132075471698113,0.0003624780304378783,0.04868853997415091,0.8053594720858834,0.04753989388350351,0.05057203689124115,0.04784005716522112
92d29d8c7,-1.989034319,0.5068696220000001,21.88888888888889,79.88888888888889,5.0055632823365785,399.88888888888886,0.17142857142857143,2.8857142857142857,0.8285714285714286,1.8571428571428572,1.967032967032967,4.247422680412371,3.143617021276596,0.3181818181818182,0.2,1.0,17,19.0,12.0,0.0,26,27,9.0,9.0,4.0,0.0,10.0,0.0,1.0,0.0,4.0,5.0,0.0,2.0,12.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0011180269108910896,0.7425742574257426,0.0008302180031369477,0.0490683758575546,0.049203678067663445,0.3633282149209884,0.047707581582443134,0.49069214957135043
7e6f263bc,0.332933047,0.538575089,11.35,29.65,3.3204047217537944,98.45,0.1111111111111111,2.9642857142857144,1.2142857142857142,2.0892857142857144,1.9425287356321839,3.4,2.78743961352657,0.38235294117647056,0.05405405405405406,0.0,10,2.0,3.0,22.0,16,16,23.0,6.0,2.0,2.0,14.0,0.0,5.0,20.0,1.0,7.0,3.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.95,8.1,0.0010172502608695652,0.4492753623188406,0.00045702547952110903,0.7426787873505761,0.0657262866694364,0.06353862734707773,0.06406926073532598,0.06398703789758367
668b4f061,0.192928409,0.482109059,12.3125,38.4375,4.092682926829268,157.3125,0.13333333333333333,2.375,0.9821428571428571,1.6785714285714286,1.45,3.396039603960396,2.5359116022099446,0.6774193548387096,0.03333333333333333,1.0,15,8.0,12.0,21.0,15,27,14.0,12.0,1.0,0.0,8.0,2.0,3.0,7.0,5.0,10.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.8125,10.3125,0.0008243609797979795,0.6868686868686869,0.0005662277436996223,0.04432167348648748,0.7517702846055964,0.11403593268199438,0.044134124450048835,0.045737984775872806
1dc451c57,0.927169042,0.531679207,7.37037037037037,17.333333333333332,3.547008547008547,61.481481481481474,0.1111111111111111,2.5384615384615383,0.8769230769230769,1.7076923076923076,1.945945945945946,2.5,2.261627906976744,0.28205128205128205,0.03125,4.0,4,5.0,5.0,20.0,17,14,16.0,10.0,1.0,0.0,8.0,0.0,3.0,25.0,4.0,10.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.037037037037037,6.037037037037037,0.0009510923636363635,0.7532467532467533,0.0007164072349468713,0.05734140956172007,0.7730654125825791,0.056419501841026294,0.05675540930547558,0.05641826670919888
82e11623c,-0.6715144359999999,0.4681295720000001,9.615384615384615,26.384615384615383,3.4008746355685133,89.73076923076923,0.1044776119402985,2.2,0.7866666666666666,1.4933333333333334,2.2285714285714286,3.0,2.638392857142857,0.24390243902439024,0.05714285714285714,0.0,11,10.0,9.0,24.0,15,25,16.0,14.0,3.0,0.0,11.0,0.0,6.0,19.0,5.0,15.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.615384615384615,7.384615384615385,0.0011822779189189195,0.5945945945945946,0.000702976059897736,0.0482747039552113,0.3989345073088867,0.0474498152963045,0.4566972527046391,0.04864372073495848
e84288bc7,0.660067967,0.492769698,11.05,32.35,3.7836166924265844,122.4,0.12,2.5344827586206895,0.9827586206896551,1.7586206896551724,1.8125,3.0952380952380953,2.482587064676617,0.6410256410256411,0.030303030303030304,3.0,14,13.0,11.0,23.0,23,25,17.0,7.0,1.0,1.0,6.0,0.0,2.0,13.0,8.0,12.0,2.0,8.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.95,8.45,0.0009907085294117643,0.7549019607843137,0.0007478878114186848,0.038318647272902656,0.6510214718769718,0.03962611744807903,0.23240937688452984,0.038624386517516686
17435506e,-0.175849361,0.497500187,8.2,23.333333333333332,3.45,80.5,0.11666666666666667,2.5303030303030303,0.7727272727272727,1.6515151515151516,1.7941176470588236,3.017543859649123,2.439814814814815,0.5,0.0,3.0,25,11.0,7.0,20.0,22,29,19.0,9.0,1.0,2.0,6.0,1.0,3.0,7.0,3.0,11.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,6.066666666666666,0.0008733957326732677,0.7821782178217822,0.0006831511176355262,0.8125640664662234,0.04099840060771208,0.06649619208573838,0.039787622403016004,0.040153718437310124
d94fd9e15,-1.7578748969999998,0.44465209,12.61111111111111,43.0,3.9250645994832043,168.77777777777777,0.1891891891891892,2.5714285714285716,1.0612244897959184,1.816326530612245,1.7,3.6218487394957983,2.7942583732057416,0.3142857142857143,0.13333333333333333,0.0,23,5.0,19.0,20.0,30,25,5.0,12.0,2.0,0.0,8.0,3.0,4.0,11.0,5.0,10.0,4.0,6.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666,9.055555555555555,0.0007615154380952381,0.7619047619047619,0.0005802022385487528,0.6183405658521983,0.2603956564799169,0.040214229604499045,0.04072067195514069,0.040328876108245
17acf292d,0.115457832,0.482210685,19.818181818181817,69.27272727272727,3.4028871391076114,235.7272727272727,0.12727272727272726,2.1666666666666665,0.7916666666666666,1.4791666666666667,2.0865384615384617,3.8446601941747574,2.9613526570048307,0.42857142857142855,0.06896551724137931,0.0,20,11.0,7.0,1.0,20,18,26.0,15.0,2.0,1.0,5.0,2.0,5.0,0.0,5.0,14.0,3.0,3.0,14.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,11.363636363636363,12.545454545454545,0.0013489906185567013,0.4845360824742268,0.0006536346296099481,0.06537068594847883,0.18482390534493529,0.06224617970637406,0.0630644163299006,0.6244948126703113
c06f29ae8,-0.313013937,0.444067712,11.833333333333334,36.333333333333336,3.72782874617737,135.44444444444446,0.14285714285714285,2.754385964912281,0.7543859649122807,1.7543859649122806,2.076923076923077,3.010989010989011,2.5128205128205128,0.9130434782608695,0.0,3.0,8,10.0,3.0,22.0,14,29,21.0,11.0,0.0,0.0,4.0,0.0,3.0,10.0,4.0,9.0,2.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,9.11111111111111,0.0011098529032258066,0.7526881720430108,0.0008353731529656609,0.04743995650888612,0.7834896705612551,0.07439501948417766,0.04700450572532459,0.047670847720356506
ad7445b0b,0.56484945,0.507885228,10.444444444444445,27.444444444444443,3.7672064777327936,103.38888888888889,0.16279069767441862,3.2127659574468086,1.0,2.106382978723404,2.586206896551724,2.7951807228915664,2.6882352941176473,0.53125,0.18518518518518517,3.0,10,13.0,6.0,17.0,16,16,12.0,4.0,5.0,2.0,3.0,0.0,3.0,15.0,5.0,8.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.222222222222221,0.0013291023853658534,0.7682926829268293,0.00102113963753718,0.044762485471985324,0.8202771930591132,0.04334531258962763,0.04460320865173153,0.04701180022754237
3bfd25fdc,-0.334976582,0.464417256,15.0,51.785714285714285,4.085517241379311,211.57142857142858,0.1724137931034483,2.978723404255319,0.9787234042553191,1.9787234042553192,1.89,4.1875,3.0153061224489797,0.3333333333333333,0.06060606060606061,0.0,20,16.0,2.0,10.0,12,32,11.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,6.0,16.0,5.0,8.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.857142857142858,9.5,0.0008411641505376342,0.5483870967741935,0.00046128356642386386,0.7300282138855808,0.06672723579813927,0.06807089480933237,0.06802929522742478,0.0671443602795227
e62f9d880,0.8115163259999999,0.515081919,12.529411764705882,38.11764705882353,3.779320987654321,144.05882352941177,0.2,2.392857142857143,0.8214285714285714,1.6071428571428572,1.46875,3.64,2.576530612244898,1.0,0.0,1.0,28,9.0,11.0,28.0,19,28,16.0,10.0,0.0,3.0,7.0,0.0,9.0,0.0,6.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.647058823529411,9.470588235294118,0.0005157287128712871,0.5544554455445545,0.0002859485932751691,0.048192272907030785,0.811135447541787,0.04601228869264825,0.04844612611683849,0.046213864741695615
64b635d77,0.639649888,0.5036523310000001,10.76,28.4,3.047887323943662,86.55999999999999,0.13846153846153847,3.417910447761194,0.9104477611940298,2.1641791044776117,2.7142857142857144,2.855855855855856,2.778688524590164,0.4230769230769231,0.0,2.0,24,7.0,10.0,15.0,14,24,18.0,19.0,0.0,1.0,6.0,1.0,2.0,4.0,1.0,10.0,7.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.52,7.28,0.0012075806981132072,0.5566037735849056,0.0006721439734781059,0.726208570151716,0.05952764121791164,0.058973045514762984,0.09416807036605787,0.06112267274955142
e50e4b781,1.120176184,0.574968289,9.72,27.12,3.5206489675516224,95.48,0.10204081632653061,2.671875,0.921875,1.796875,2.11,2.9152542372881354,2.5458715596330275,0.7586206896551724,0.05,0.0,18,8.0,5.0,26.0,20,28,21.0,5.0,1.0,1.0,13.0,0.0,8.0,8.0,4.0,9.0,1.0,5.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,7.36,7.6,0.0006181721329999999,0.73,0.0004512656570899999,0.46480561117844493,0.05140727219965087,0.04164607735614262,0.4005360837586518,0.04160495550710966
0ffa97fdb,1.290848776,0.552841586,12.631578947368421,41.526315789473685,3.3992395437262357,141.1578947368421,0.12727272727272726,3.0,0.9642857142857143,1.9821428571428572,2.240740740740741,3.2212389380530975,2.742081447963801,1.3333333333333333,0.06060606060606061,2.0,21,11.0,6.0,22.0,22,31,27.0,10.0,3.0,0.0,9.0,1.0,5.0,0.0,4.0,8.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.368421052631579,8.578947368421053,0.0006591176100000005,0.81,0.0005338852641000004,0.8390509170780674,0.040808589139518514,0.03965965822777222,0.04051567992073748,0.039965155633904306
d36a81a17,0.307041243,0.482599038,12.714285714285714,35.785714285714285,3.7904191616766467,135.64285714285714,0.1935483870967742,2.933333333333333,0.9333333333333333,1.9333333333333333,1.8352941176470587,3.759493670886076,2.7621951219512195,0.75,0.037037037037037035,1.0,23,8.0,15.0,21.0,15,16,8.0,13.0,1.0,0.0,6.0,2.0,4.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.285714285714286,9.5,0.0008132553548387096,0.7849462365591398,0.0006383617301422128,0.04050770125133129,0.7952808347371414,0.08236301148849633,0.040934377758650366,0.040914074764380734
c88dc44b4,0.162554017,0.46410992,25.875,116.0,3.8060344827586206,441.5,0.1282051282051282,2.25,0.95,1.6,2.511111111111111,4.431192660550459,3.562814070351759,0.21428571428571427,0.19047619047619047,2.0,21,11.0,13.0,0.0,21,35,11.0,4.0,4.0,0.0,8.0,4.0,7.0,0.0,2.0,5.0,3.0,4.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14.625,13.75,0.0015160349292929294,0.7070707070707071,0.001071943889399041,0.044500654306138955,0.33263401781474444,0.04592239371066731,0.08232385855021929,0.49461907561823015
1c5df7729,-0.315435136,0.478219025,8.96551724137931,22.93103448275862,2.9849624060150375,68.44827586206895,0.11290322580645161,2.5256410256410255,0.9615384615384616,1.7435897435897436,1.8269230769230769,3.015748031496063,2.4805194805194803,0.5483870967741935,0.1111111111111111,1.0,23,1.0,2.0,27.0,15,30,24.0,13.0,5.0,0.0,12.0,0.0,2.0,8.0,2.0,14.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.448275862068965,6.827586206896552,0.0005120224700000002,0.56,0.0002867325832000001,0.09674364915613842,0.7030472156507299,0.06394277786976663,0.07206857890887937,0.06419777841448578
e25d616d7,-0.301448697,0.483382291,11.777777777777779,34.888888888888886,3.520700636942675,122.83333333333333,0.11538461538461539,2.169491525423729,0.7796610169491526,1.4745762711864407,1.6494845360824741,3.4536082474226806,2.551546391752577,0.7142857142857143,0.02857142857142857,4.0,17,5.0,1.0,28.0,24,31,20.0,11.0,1.0,2.0,5.0,0.0,2.0,13.0,5.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.222222222222221,8.833333333333334,0.0008291710869565216,0.6304347826086957,0.0005227382939508506,0.3014004957136178,0.05284345108361831,0.05171775756788454,0.5419925602494043,0.05204573538547498
52b8773a4,0.378501422,0.491765874,9.481481481481481,23.74074074074074,3.0858034321372854,73.25925925925925,0.11666666666666667,3.140845070422535,1.0,2.0704225352112675,1.9059829059829059,2.9285714285714284,2.406113537117904,0.4,0.0,3.0,23,10.0,2.0,21.0,11,26,25.0,20.0,0.0,1.0,8.0,0.0,3.0,7.0,5.0,13.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,7.851851851851852,7.444444444444445,0.0011109123934579439,0.5794392523364486,0.0006437062466765655,0.749816479699858,0.051138534233636505,0.04891718855495642,0.10106931008592035,0.0490584874256289
6d41c0d37,-0.222946427,0.459241004,9.461538461538462,27.96153846153846,3.720770288858322,104.03846153846153,0.1702127659574468,2.7384615384615385,0.8615384615384616,1.8,1.8909090909090909,3.3727272727272726,2.631818181818182,0.3076923076923077,0.08571428571428572,1.0,19,17.0,4.0,16.0,17,30,16.0,8.0,2.0,0.0,6.0,0.0,1.0,17.0,10.0,18.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.3076923076923075,7.1923076923076925,0.0009171058653846153,0.6346153846153846,0.0005820094914940827,0.04926991830044254,0.6607459602962765,0.04696314938832275,0.04696520791509448,0.19605576409986367
016913371,1.467665465,0.599600372,10.375,29.041666666666668,3.5968436154949783,104.45833333333333,0.1388888888888889,2.753846153846154,1.0307692307692307,1.8923076923076922,1.9298245614035088,3.189189189189189,2.551111111111111,0.5217391304347826,0.07407407407407407,3.0,14,14.0,10.0,28.0,18,25,27.0,9.0,2.0,1.0,8.0,1.0,3.0,9.0,0.0,5.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,7.958333333333333,7.916666666666667,0.0012785083495145632,0.5825242718446602,0.0007447621453482891,0.04821139522854464,0.8095130380814617,0.04647807785823657,0.049096544013722175,0.04670094481803477
